Time,BRENT_PRICE,BRENT_PRICE_t1,logBP,logBP_t1,Diff_BP,OilNewsShock,OilSurprise
2018-01-01,68.9752173913044,64.3961904761905,423.374727183893,416.505447726421,6.86927945747175,0.732501122880398,0
2018-02-01,65.3175,68.9752173913044,417.925999425287,423.374727183893,-5.44872775860642,-0.504646505038709,0
2018-03-01,66.1531818181818,65.3175,419.197298945229,417.925999425287,1.27129951994266,-0.102252931454296,0
2018-04-01,71.9590476190476,66.1531818181818,427.609717412882,419.197298945229,8.41241846765257,0.474255643527433,0
2018-05-01,76.8621739130435,71.9590476190476,434.201386879921,427.609717412882,6.59166946703874,0.538865885365639,0
2018-06-01,74.4047619047619,76.8621739130435,430.951994388713,434.201386879921,-3.24939249120735,-0.583188697168354,-0.413009275736092
2018-07-01,74.2540909090909,74.4047619047619,430.749287258379,430.951994388713,-0.202707130334375,0.529496035040921,0
2018-08-01,72.5282608695652,74.2540909090909,428.397629100381,430.749287258379,-2.35165815799786,-0.208932713793536,0
2018-09-01,78.891,72.5282608695652,436.806715290446,428.397629100381,8.40908619006524,0.656459694020882,0
2018-10-01,81.0321739130435,78.891,439.484628460891,436.806715290446,2.67791317044481,0.121496895861303,0
2018-11-01,64.7481818181818,81.0321739130435,417.050562015732,439.484628460891,-22.4340664451596,-1.36859921771759,0
2018-12-01,56.2628571428571,64.7481818181818,403.003458639463,417.050562015732,-14.0471033762684,-0.244796689680191,2.07348679679867
2019-01-01,59.0252173913043,56.2628571428571,407.796476600256,403.003458639463,4.79301796079324,0.359624778804729,0
2019-02-01,63.9605,59.0252173913043,415.826570532106,407.796476600256,8.03009393184999,0.151746234201079,0
2019-03-01,66.1385714285714,63.9605,419.175210811523,415.826570532106,3.34864027941671,-0.178085134273638,0
2019-04-01,71.2095454545454,66.1385714285714,426.56268748048,419.175210811523,7.38747666895688,0.362849369496493,0
2019-05-01,71.1726086956522,71.2095454545454,426.510803506758,426.56268748048,-0.0518839737217149,-0.734735996114031,0
2019-06-01,64.2205,71.1726086956522,416.232247436759,426.510803506758,-10.2785560699993,-0.339750769929576,0
2019-07-01,63.9191304347826,64.2205,415.761869740401,416.232247436759,-0.470377696357843,0.339529132361802,-4.25104809761939
2019-08-01,59.0418181818182,63.9191304347826,407.824597558054,415.761869740401,-7.9372721823471,-0.374838965061125,0
2019-09-01,62.8266666666667,59.0418181818182,414.037961179511,407.824597558054,6.21336362145723,0.481978521856872,0
2019-10-01,59.7130434782609,62.8266666666667,408.955048025743,414.037961179511,-5.08291315376863,-0.340018188832762,0
2019-11-01,63.2119047619048,59.7130434782609,414.649264989991,408.955048025743,5.69421696424808,0.463513246634874,0
2019-12-01,67.31,63.2119047619048,420.930881402262,414.649264989991,6.28161641227143,0.462250296397479,1.09050850503582
2020-01-01,63.8247826086957,67.31,415.614155706919,420.930881402262,-5.316725695343,1.44145729827443,0
2020-02-01,55.702,63.8247826086957,402.001605293134,415.614155706919,-13.6125504137852,-0.81145356240601,0
2020-03-01,31.9936363636364,55.702,346.553701938737,402.001605293134,-55.4479033543971,-1.9239758097171,-8.00773742674956
2020-04-01,18.5468181818182,31.9936363636364,292.029824775446,346.553701938737,-54.5238771632912,1.31382127391434,3.09406494621606
2020-05-01,29.3442857142857,18.5468181818182,337.909783274577,292.029824775446,45.8799584991312,0.741462004803576,0
2020-06-01,40.2668181818182,29.3442857142857,369.552775961902,337.909783274577,31.6429926873255,-0.674179631293128,-3.14984031043388
2020-07-01,43.2421739130435,40.2668181818182,376.681626701703,369.552775961902,7.12885073980067,-0.07202838847948,0
2020-08-01,44.7590476190476,43.2421739130435,380.129360571619,376.681626701703,3.44773386991551,-0.737995730869579,0
2020-09-01,40.9095454545455,44.7590476190476,371.136342101538,380.129360571619,-8.9930184700807,-0.582610975169249,0
2020-10-01,40.1895454545455,40.9095454545455,369.360689848288,371.136342101538,-1.77565225324969,-0.291036694449014,0
2020-11-01,42.692380952381,40.1895454545455,375.402047228514,369.360689848288,6.04135738022597,-0.167622517780148,0
2020-12-01,50.0321739130435,42.692380952381,391.266627674565,375.402047228514,15.864580446051,-0.0650307400620285,0.563137829641395
2021-01-01,54.6047619047619,50.0321739130435,400.012109332084,391.266627674565,8.7454816575185,-0.577811095022281,3.89941799843056
2021-02-01,62.2765,54.6047619047619,413.158414757033,400.012109332084,13.1463054249492,0.268663624383909,0
2021-03-01,65.41,62.2765,418.067515197312,413.158414757033,4.90910044027936,0.300982461865081,3.54193472379588
2021-04-01,64.7195454545455,65.41,417.006324946453,418.067515197312,-1.06119025085889,0.512989299997051,5.99163222292987
2021-05-01,68.5352380952381,64.7195454545455,422.734803774513,417.006324946453,5.72847882805985,0.899270367096953,0
2021-06-01,73.1640909090909,68.5352380952381,429.270473925146,422.734803774513,6.53567015063328,0.363604740283997,2.29250075320957
2021-07-01,75.1659090909091,73.1640909090909,431.969779161065,429.270473925146,2.69930523591881,0.0191429861707099,-9.85129826887502
2021-08-01,70.8159090909091,75.1659090909091,426.008368013122,431.969779161065,-5.96141114794347,-0.314708314210397,0
2021-09-01,74.4886363636364,70.8159090909091,431.064658171959,426.008368013122,5.05629015883767,1.01576079518665,0.439028234882378
2021-10-01,83.5380952380952,74.4886363636364,442.530275821172,431.064658171959,11.4656176492122,0.770593279565541,2.3612614873256
2021-11-01,81.05,83.5380952380952,439.506624818168,442.530275821172,-3.02365100300312,-0.521834142127287,-1.01307503542331
2021-12-01,74.2634782608696,81.05,430.761928660798,439.506624818168,-8.74469615737002,-0.4965675815209,1.70697512012409
2022-01-01,86.5052380952381,74.2634782608696,446.020496811871,430.761928660798,15.2585681510721,0.852228779105734,1.49850783266237
2022-02-01,97.129,86.5052380952381,457.603999188096,446.020496811871,11.5835023762251,0.209677052160924,0.649234205689033
2022-03-01,117.245217391304,97.129,476.426761665484,457.603999188096,18.8227624773883,1.15897244356451,1.0202306429896
2022-04-01,105.170952380952,117.245217391304,465.558714412422,476.426761665484,-10.8680472530621,-0.418045678781668,0
2022-05-01,113.111363636364,105.170952380952,472.837285231328,465.558714412422,7.27857081890636,0.807906267330762,0.46448251073004
2022-06-01,122.687727272727,113.111363636364,480.964232448715,472.837285231328,8.1269472173866,0.266607142404635,-2.12149322258478
2022-07-01,111.925714285714,122.687727272727,471.783538593123,480.964232448715,-9.18069385559187,-1.5284523643533,0
2022-08-01,100.476086956522,111.925714285714,460.991975845562,471.783538593123,-10.7915627475613,-0.862564936521095,-2.90499665824856
2022-09-01,89.7495454545455,100.476086956522,449.702296278225,460.991975845562,-11.2896795673363,-0.60923312401916,0.555453112717796
2022-10-01,93.3319047619048,89.7495454545455,453.616200826155,449.702296278225,3.9139045479298,0.824990006800776,2.46418713172194
2022-11-01,91.4154545454546,93.3319047619048,451.54145510971,453.616200826155,-2.07474571644553,-0.317277292288278,0
2022-12-01,81.0627272727273,91.4154545454546,439.522326574554,451.54145510971,-12.0191285351552,-0.517579871039245,-2.8790551863807
2023-01-01,82.5159090909091,81.0627272727273,441.299111221545,439.522326574554,1.77678464699022,0.16272770514393,0
2023-02-01,82.585,82.5159090909091,441.382806597305,441.299111221545,0.0836953757607262,-0.357830949221743,0
2023-03-01,78.434347826087,82.585,436.22619414408,441.382806597305,-5.15661245322485,-0.544457868797598,0
2023-04-01,84.8305,78.434347826087,444.06551479435,436.22619414408,7.83932065026926,0.777976097711252,0
2023-05-01,75.7747826086956,84.8305,432.776555403438,444.06551479435,-11.2889593909115,-0.99111998725664,0
2023-06-01,74.8390909090909,75.7747826086956,431.534035420612,432.776555403438,-1.24251998282602,0.104385839960635,0.462683810574038
2023-07-01,80.1080952380952,74.8390909090909,438.337691311368,431.534035420612,6.8036558907562,0.31050363460799,0
2023-08-01,86.1160869565217,80.1080952380952,445.569623435892,438.337691311368,7.23193212452315,0.26343357217238,0
2023-09-01,93.722380952381,86.1160869565217,454.033701827188,445.569623435892,8.4640783912962,0.470927123373984,0
2023-10-01,90.5959090909091,93.722380952381,450.640905850751,454.033701827188,-3.39279597643701,-0.165343661519309,0
2023-11-01,82.94,90.5959090909091,441.811745481823,450.640905850751,-8.82916036892726,-0.571544726123262,-2.46514919438714
2023-12-01,77.8785714285714,82.94,435.515083709708,441.811745481823,-6.29666177211567,0.0112088931837224,0
